X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8814190.51169847,5438768.82985253,1230,GO-20211851845,2021/09/26 04:00:00+00,2021,September,26,Sunday,269,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.1792205378678,43.8273880649726
-8859958.076413,5424370.30589762,1231,GO-20211874352,2021/09/29 04:00:00+00,2021,September,29,Wednesday,272,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5903575672813,43.7340024791063
-8829949.32071603,5415523.98552028,1232,GO-20211896862,2021/10/03 04:00:00+00,2021,October,3,Sunday,276,D55,Stabbing,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.3207843278714,43.6765549011264
-8817040.07147469,5434149.10984813,1233,GO-20211971401,2021/10/13 04:00:00+00,2021,October,13,Wednesday,286,D42,Shooting,146,Malvern East,132,Malvern (132),-79.2048185692706,43.7974414934897
-8848514.67298692,5426775.03594983,1234,GO-20211987049,2021/10/16 04:00:00+00,2021,October,16,Saturday,289,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.4875597251812,43.7496091628881
-8847721.15470597,5427657.55099643,1235,GO-20212022276,2021/10/21 04:00:00+00,2021,October,21,Thursday,294,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.4804314294788,43.7553356602103
-8846993.81096425,5417657.31636584,1236,GO-20212037136,2021/10/23 04:00:00+00,2021,October,23,Saturday,296,D12,Shooting,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.4738975885697,43.6904136862613
-8851421.3018133,5427479.39565078,1237,GO-20212036766,2021/10/23 04:00:00+00,2021,October,23,Saturday,296,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5136704156041,43.7541796830557
-8853694.49234685,5421216.57784512,1238,GO-20212040619,2021/10/23 04:00:00+00,2021,October,23,Saturday,296,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.5340908343056,43.7135286357339
-8827361.80412682,5423073.56612034,1239,GO-20212048858,2021/10/24 04:00:00+00,2021,October,24,Sunday,297,D41,Shooting,120,Clairlea-Birchmount,119,Wexford/Maryvale (119),-79.29754027057,43.7255849574553
-8819199.4697776,5435235.99540846,1240,GO-20212071533,2021/10/28 04:00:00+00,2021,October,28,Thursday,301,D42,Shooting,145,Malvern West,132,Malvern (132),-79.2242167744943,43.8044884004337
-8825531.30304433,5429273.63399335,1241,GO-20212079091,2021/10/29 04:00:00+00,2021,October,29,Friday,302,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.2810965997869,43.7658207401583
-8849930.52978295,5425082.83610083,1242,GO-20212091136,2021/10/30 04:00:00+00,2021,October,30,Saturday,303,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5002785833352,43.7386272199541
-8812446.45598919,5433384.17497919,1243,GO-20212177949,2021/11/12 05:00:00+00,2021,November,12,Friday,316,D43,Other,134,Highland Creek,134,Highland Creek (134),-79.1635534187712,43.7924814803355
-8830217.00368242,5427759.72574819,1244,GO-20212209204,2021/11/16 05:00:00+00,2021,November,16,Tuesday,320,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.3231889654847,43.7559986202651
-8817132.47221803,5429002.53574748,1245,GO-20212211875,2021/11/16 05:00:00+00,2021,November,16,Tuesday,320,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.205648619286,43.7640619941911
-8813813.04478234,5435557.46101952,1246,GO-20212277790,2021/11/26 05:00:00+00,2021,November,26,Friday,330,D42,Shooting,143,West Rouge,131,Rouge (131),-79.1758296948791,43.806572487998
-8837868.08056099,5419988.63799289,1247,GO-20212373251,2021/12/09 05:00:00+00,2021,December,9,Thursday,343,D53,Stabbing,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.3919197579293,43.7055550201157
-8823160.94829512,5433318.95705713,1248,GO-20212397941,2021/12/13 05:00:00+00,2021,December,13,Monday,347,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2598033408571,43.7920585725108
-8851056.48580071,5426713.78250566,1249,GO-20212471927,2021/12/23 05:00:00+00,2021,December,23,Thursday,357,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5103932183626,43.7492116794885
-8843651.69405599,5422134.83806996,1250,GO-20212477849,2021/12/24 05:00:00+00,2021,December,24,Friday,358,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.443874841816,43.7194906566101
-8847995.53186993,5415869.31968198,1251,GO-20212487697,2021/12/26 05:00:00+00,2021,December,26,Sunday,360,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.4828962007843,43.6787985171762
-8848303.02858616,5416835.88627061,1252,GO-20212516090,2021/12/31 05:00:00+00,2021,December,31,Friday,365,D12,Stabbing,115,Mount Dennis,115,Mount Dennis (115),-79.4856584905703,43.6850777983825
-8853776.04489448,5420741.97521461,1253,GO-20229964,2022/01/02 05:00:00+00,2022,January,2,Sunday,2,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.5348234325457,43.7104469337929
-8853446.31222129,5403766.33548449,1254,GO-202216903,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.5318613938756,43.6001160805091
-8853446.31222129,5403766.33548449,1255,GO-202216903,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.5318613938756,43.6001160805091
-8840628.61134994,5412224.63766894,1256,GO-202216630,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D14,Stabbing,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.4167180277593,43.6551149997848
-8847009.81046938,5408450.91388893,1257,GO-202217098,2022/01/03 05:00:00+00,2022,January,3,Monday,3,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.4740413148054,43.6305831095048
-8836891.01747911,5414675.35016886,1258,GO-202250758,2022/01/08 05:00:00+00,2022,January,8,Saturday,8,D53,Shooting,167,Church-Wellesley,98,Rosedale-Moore Park (98),-79.3831426512623,43.6710410101447
-8856131.30939616,5421745.48348504,1259,GO-2022110972,2022/01/18 05:00:00+00,2022,January,18,Tuesday,18,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.5559811336446,43.7169627534137
-8833297.56420378,5417280.52929023,1260,GO-2022124347,2022/01/19 05:00:00+00,2022,January,19,Wednesday,19,D55,Shooting,57,Broadview North,57,Broadview North (57),-79.3508621107908,43.6879661924393
-8846495.68718976,5419264.91921117,1261,GO-2022139163,2022/01/22 05:00:00+00,2022,January,22,Saturday,22,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.4694228667122,43.7008550621596
-8839595.1553725,5419415.5169871,1262,GO-2022151149,2022/01/23 05:00:00+00,2022,January,23,Sunday,23,D53,Shooting,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.4074343345435,43.7018331009991
-8850695.28756025,5426598.54513807,1263,GO-2022267789,2022/02/09 05:00:00+00,2022,February,9,Wednesday,40,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5071485194984,43.7484638770574
-8823546.83742127,5427479.08526277,1264,GO-2022294326,2022/02/14 05:00:00+00,2022,February,14,Monday,45,D41,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.2632698424704,43.7541776691422
-8842935.16734051,5432234.57608158,1265,GO-2022314804,2022/02/17 05:00:00+00,2022,February,17,Thursday,48,D32,Shooting,36,Newtonbrook West,36,Newtonbrook West (36),-79.4374381725274,43.7850264427181
-8847311.44632574,5419596.14689568,1266,GO-2022324234,2022/02/19 05:00:00+00,2022,February,19,Saturday,50,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.476750956294,43.7030061592641
-8815061.40526315,5430073.95277078,1267,GO-2022385565,2022/02/28 05:00:00+00,2022,February,28,Monday,59,D43,Shooting,136,West Hill,136,West Hill (136),-79.1870439082118,43.7710124954266
-8848618.32156292,5412845.78799529,1268,GO-2022458878,2022/03/11 05:00:00+00,2022,March,11,Friday,70,D11,Other,89,Runnymede-Bloor West Village,89,Runnymede-Bloor West Village (89),-79.4884908160916,43.6591519587824
-8822200.63968716,5431421.80969892,1269,GO-2022499009,2022/03/17 04:00:00+00,2022,March,17,Thursday,76,D43,Other,142,Woburn North,137,Woburn (137),-79.2511767418932,43.7797551705342
-8831215.48708335,5412958.4955498,1270,GO-2022576248,2022/03/28 04:00:00+00,2022,March,28,Monday,87,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),-79.3321584935182,43.6598844353086
-8835159.56569654,5412416.14933142,1271,GO-2022613599,2022/04/02 04:00:00+00,2022,April,2,Saturday,92,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.3675887552805,43.6563596954634
-8836189.74977151,5414877.77924854,1272,GO-2022646404,2022/04/07 04:00:00+00,2022,April,7,Thursday,97,D51,Shooting,74,North St.James Town,74,North St.James Town (74),-79.3768430563389,43.67235631146
-8835811.10721024,5412560.5980591,1273,GO-2022661027,2022/04/09 04:00:00+00,2022,April,9,Saturday,99,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.3734416516915,43.6572984964023
-8836451.91696844,5410287.46985679,1274,GO-2022689316,2022/04/15 04:00:00+00,2022,April,15,Friday,105,D52,Stabbing,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3791981444218,43.6425232816269
-8846541.77869097,5409459.12879523,1275,GO-2022792257,2022/04/28 04:00:00+00,2022,April,28,Thursday,118,D11,Shooting,87,High Park-Swansea,87,High Park-Swansea (87),-79.4698369135849,43.6371382051061
-8859227.82111,5426343.63579924,1276,GO-2022804180,2022/04/30 04:00:00+00,2022,April,30,Saturday,120,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5837975724606,43.7468096778158
-8816398.43706171,5434588.45044681,1277,GO-2022849364,2022/05/07 04:00:00+00,2022,May,7,Saturday,127,D42,Shooting,146,Malvern East,132,Malvern (132),-79.1990546685711,43.8002900921876
-8850898.12558741,5422580.18233126,1278,GO-2022868493,2022/05/09 04:00:00+00,2022,May,9,Monday,129,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.5089706444244,43.7223819464395
-8837580.03937482,5411767.46583025,1279,GO-2022964428,2022/05/22 04:00:00+00,2022,May,22,Sunday,142,D52,Other,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3893322403793,43.6521435912472
-8843530.43885536,5418716.92802265,1280,GO-20221060544,2022/06/05 04:00:00+00,2022,June,5,Sunday,156,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.4427855878446,43.6972960647176
-8817735.81484125,5428823.41140258,1281,GO-20221087191,2022/06/08 04:00:00+00,2022,June,8,Wednesday,159,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.2110685383637,43.7628998987472
-8839961.24833097,5428487.7964715,1282,GO-20221138477,2022/06/15 04:00:00+00,2022,June,15,Wednesday,166,D32,Shooting,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.4107230044246,43.7607224878778
-8831143.0064063,5434770.92876357,1283,GO-20221150299,2022/06/17 04:00:00+00,2022,June,17,Friday,168,D42,Other,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3315073892764,43.8014732058668
-8853735.13064015,5409807.66929983,1284,GO-20221149694,2022/06/17 04:00:00+00,2022,June,17,Friday,168,D22,Other,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.534455893695,43.63940413929
-8851829.15984096,5418303.97906457,1285,GO-20221153656,2022/06/18 04:00:00+00,2022,June,18,Saturday,169,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5173342672247,43.6946139768181
-8846018.91594077,5420050.39393995,1286,GO-20221164624,2022/06/19 04:00:00+00,2022,June,19,Sunday,170,D13,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4651399578091,43.7059560570072
-8828959.36906351,5416111.85750421,1287,GO-20221294476,2022/07/07 04:00:00+00,2022,July,7,Thursday,188,D55,Shooting,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.3118914406745,43.680374221435
-8846722.21901394,5429582.27142678,1288,GO-20221295738,2022/07/08 04:00:00+00,2022,July,8,Friday,189,D32,Stabbing,27,York University Heights,27,York University Heights (27),-79.4714578371009,43.7678229579408
-8822530.77978969,5430954.52898009,1289,GO-20221324110,2022/07/11 04:00:00+00,2022,July,11,Monday,192,D43,Other,156,Bendale-Glen Andrew,127,Bendale (127),-79.2541424409589,43.7767243677351
-8836704.54530953,5410346.52479714,1290,GO-20221360743,2022/07/16 04:00:00+00,2022,July,16,Saturday,197,D52,Shooting,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3814675429089,43.6429071820109
-8839066.13142245,5410502.14029502,1291,GO-20221362949,2022/07/17 04:00:00+00,2022,July,17,Sunday,198,D14,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.402682032438,43.6439187839166
-8826447.35859247,5419290.53318899,1292,GO-20221443372,2022/07/28 04:00:00+00,2022,July,28,Thursday,209,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2893256668826,43.7010214101659
-8851247.72511616,5419301.38113375,1293,GO-20221527751,2022/08/09 04:00:00+00,2022,August,9,Tuesday,221,D12,Shooting,113,Weston,113,Weston (113),-79.5121111498398,43.7010918605375
-8850799.82012433,5423443.56670358,1294,GO-20221594291,2022/08/18 04:00:00+00,2022,August,18,Thursday,230,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.5080875514126,43.7279868613034
-8822554.37406708,5418998.16639311,1295,GO-20221608092,2022/08/20 04:00:00+00,2022,August,20,Saturday,232,D41,Stabbing,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.2543543916594,43.6991226291678
-8843169.90185268,5428355.59820458,1296,GO-20221652609,2022/08/26 04:00:00+00,2022,August,26,Friday,238,D32,Stabbing,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.4395468292966,43.7598647867388
-8843169.90185268,5428355.59820458,1297,GO-20221652609,2022/08/26 04:00:00+00,2022,August,26,Friday,238,D32,Stabbing,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.4395468292966,43.7598647867388
-8848903.31014602,5426350.02617179,1298,GO-20221757893,2022/09/10 04:00:00+00,2022,September,10,Saturday,253,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.4910509116097,43.7468511481722
-8839200.33586284,5428446.42752174,1299,GO-20221760173,2022/09/10 04:00:00+00,2022,September,10,Saturday,253,D32,Stabbing,153,Avondale,51,Willowdale East (51),-79.4038876111693,43.760454088106
-8848709.29285267,5405866.84327978,1300,GO-20221800162,2022/09/15 04:00:00+00,2022,September,15,Thursday,258,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.4893080250159,43.6137790344561
-8851429.06067049,5428171.36833677,1301,GO-20221835644,2022/09/20 04:00:00+00,2022,September,20,Tuesday,263,D31,Stabbing,24,Black Creek,24,Black Creek (24),-79.5137401151086,43.7586694854787
-8856020.08920234,5421365.70707039,1302,GO-20221836380,2022/09/21 04:00:00+00,2022,September,21,Wednesday,264,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5549820261816,43.7144969326436
-8856020.08920234,5421365.70707039,1303,GO-20221836380,2022/09/21 04:00:00+00,2022,September,21,Wednesday,264,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5549820261816,43.7144969326436
-8822695.01923057,5424538.66822978,1304,GO-20221839939,2022/09/21 04:00:00+00,2022,September,21,Wednesday,264,D41,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2556178287911,43.7350952823772
-8854261.30503388,5404953.16377308,1305,GO-20221864755,2022/09/25 04:00:00+00,2022,September,25,Sunday,268,D22,Other,20,Alderwood,20,Alderwood (20),-79.5391825989039,43.6078363000023
-8829331.41327327,5428047.31824257,1306,GO-20221897062,2022/09/29 04:00:00+00,2022,September,29,Thursday,272,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3152335709744,43.7578646224932
-8835954.82067286,5413082.25100579,1307,GO-20221934921,2022/10/04 04:00:00+00,2022,October,4,Tuesday,277,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.3747326519609,43.6606886997924
-8852037.39886718,5427280.26539826,1308,GO-20221946068,2022/10/06 04:00:00+00,2022,October,6,Thursday,279,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5192049104506,43.7528875822822
-8851181.81362491,5418821.98192259,1309,GO-20221963156,2022/10/08 04:00:00+00,2022,October,8,Saturday,281,D12,Shooting,113,Weston,113,Weston (113),-79.5115190568752,43.6979783665006
-8846722.21901394,5429582.27142678,1310,GO-20221968025,2022/10/09 04:00:00+00,2022,October,9,Sunday,282,D32,Shooting,27,York University Heights,27,York University Heights (27),-79.4714578371009,43.7678229579408
-8838924.62219707,5411086.49026821,1311,GO-20222052791,2022/10/22 04:00:00+00,2022,October,22,Saturday,295,D14,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.4014108328617,43.6477172872914
-8831570.86609742,5416184.22878052,1312,GO-20222099784,2022/10/28 04:00:00+00,2022,October,28,Friday,301,D55,Shooting,69,Blake-Jones,69,Blake-Jones (69),-79.3353509176797,43.6808443904805
-8819460.74819972,5431087.14070355,1313,GO-20222120467,2022/10/31 04:00:00+00,2022,October,31,Monday,304,D43,Shooting,142,Woburn North,137,Woburn (137),-79.2265638777098,43.7775845087597
-8851796.80427436,5427579.89471935,1314,GO-20222165958,2022/11/06 04:00:00+00,2022,November,6,Sunday,310,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5170436119516,43.7548317831383
-8827070.25147862,5437737.37386744,1315,GO-20222209711,2022/11/12 05:00:00+00,2022,November,12,Saturday,316,D42,Shooting,130,Milliken,130,Milliken (130),-79.2949212085063,43.820703124297
-8842568.47526054,5410068.57560555,1316,GO-20222229664,2022/11/15 05:00:00+00,2022,November,15,Tuesday,319,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.4341441219507,43.6411002886181
-8862512.86050782,5424087.97603853,1317,GO-20222265498,2022/11/20 05:00:00+00,2022,November,20,Sunday,324,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6133075830361,43.7321698925754
-8830950.83957684,5416368.59046947,1318,GO-20222377717,2022/12/06 05:00:00+00,2022,December,6,Tuesday,340,D55,Stabbing,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65),-79.3297811250475,43.6820421016868
-8846358.53623378,5412409.4787176,1319,GO-20222396611,2022/12/08 05:00:00+00,2022,December,8,Thursday,342,D11,Stabbing,88,High Park North,88,High Park North (88),-79.4681908194986,43.6563163410307
-8826704.31681647,5418533.80721137,1320,GO-20222413771,2022/12/10 05:00:00+00,2022,December,10,Saturday,344,D55,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.2916339623115,43.6961067165384
-8817156.25017258,5429082.51983449,1321,GO-20222452652,2022/12/16 05:00:00+00,2022,December,16,Friday,350,D43,Shooting,135,Morningside,135,Morningside (135),-79.205862220355,43.7645808946059
-8836816.23204332,5410713.80023465,1322,GO-20222467066,2022/12/18 05:00:00+00,2022,December,18,Sunday,352,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3824708422401,43.6452946843984
-8827679.6558934,5431538.47373037,1323,GO-20222554708,2022/12/30 05:00:00+00,2022,December,30,Friday,364,D42,Shooting,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),-79.3003955820964,43.7805118350752
-8833455.12992987,5433488.32749596,1324,GO-2023139370,2023/01/18 05:00:00+00,2023,January,18,Wednesday,18,D33,Other,47,Don Valley Village,47,Don Valley Village (47),-79.3522775480078,43.7931568532432
-8836306.56722064,5411305.90216847,1325,GO-2023151988,2023/01/20 05:00:00+00,2023,January,20,Friday,20,D51,Other,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3778924452923,43.6491434882471
